Category,Target Hub,Business Name,Rating,Raw Details & Contact Info,Email Address,Website URL
Property Management and Co-Hosting,Lehighton PA,Epic Property Management,,"Epic Property Management
Epic Property Management
4.5(2)
Property management company · 4531 Lehigh Dr Ste. 7
Closed · Opens 8 AM Mon · (610) 760-0600

Website

Directions",,http://epicpropertymanagementpa.com
Property Management and Co-Hosting,Lehighton PA,Castle Gate Realty Lehighton,,"Castle Gate Realty Lehighton
Castle Gate Realty Lehighton
5.0(110)
Real estate agency · 238 N 1st St
Open 24 hours · (610) 379-3524

Website

Directions
 
Onsite services
·
Online appointments",,http://www.castleconfident.com
Property Management and Co-Hosting,Honesdale PA,Rentals NEPA LLC,,"Rentals NEPA LLC
Rentals NEPA LLC
5.0(2)
Vacation home rental agency · 1225 Main St
Open 24 hours · (570) 470-5486

Website

Directions",,http://www.rentalsnepa.com
Property Management and Co-Hosting,Honesdale PA,Jeremy Watson - Real Estate Agent - SIX PM LLC,,"Jeremy Watson - Real Estate Agent - SIX PM LLC
Jeremy Watson - Real Estate Agent - SIX PM LLC
4.8(20)
Real estate agency · 801 Court St
Closed · Opens 9 AM Mon · (570) 352-5162

Website

Directions
 
""Working with Jeremy on our second house, and they both sold within a week.""",,http://thesixpm.com
Property Management and Co-Hosting,Honesdale PA,CG's Vacation Rental Property Management,,"CG's Vacation Rental Property Management
CG's Vacation Rental Property Management
No reviews
Property management company · 513 Easton Turnpike
(570) 390-0874

Website

Directions
 

Book online",,http://cgsvacationrentals.com
Property Management and Co-Hosting,Saylorsburg PA,Cozy Nests Properties,,"Cozy Nests Properties
Cozy Nests Properties
4.6(11)
Property management company
Permanently closed · (570) 517-9972

Website

Directions
 
""Our property is well taken care of and our guests are very happy.""",,http://www.findglocal.com/US/Unknown/105895655807612/Cozy-Nests-Properties
Property Management and Co-Hosting,Albrightsville PA,Galvanized Property Management,,"Galvanized Property Management
Galvanized Property Management
4.4(26)
Property management company · 3856 PA-903
Closed · Opens 8 AM · (570) 972-9588

Website

Directions
 
""... mean property management, property improvements and real estate.""",,http://www.galvanizedmanagement.com
Property Management and Co-Hosting,Lake Wallenpaupack PA,Lake Wallenpaupack Airbnb Cabin,,"Lake Wallenpaupack Airbnb Cabin
Lake Wallenpaupack Airbnb Cabin
5.0(11)
Short term apartment rental agency · 892 PA-507
Open 24 hours · (610) 533-6886

Directions
 
""Comfortable bed, excellent backyard, and lake views.""",,http://hometogo.com
Property Management and Co-Hosting,Bushkill Falls PA,Pocono Airbnb Management,,"Pocono Airbnb Management
Pocono Airbnb Management
5.0(2)
Property management company
Open 24 hours · (570) 209-8385

Website

Directions",,http://www.airbnb.com/rooms/1229063708283824638
Property Management and Co-Hosting,Camelback Resort Tannersville PA,Camelback Vacation Rental,,"Camelback Vacation Rental
Camelback Vacation Rental
5.0(3)
Vacation home rental agency · 456 Maple Ct
Open 24 hours · (718) 887-6397

Website

Directions
 
""It is located down the road from camelback which is only a 3 min drive.""",,http://www.camelbackresort.com
Property Management and Co-Hosting,Camelback Resort Tannersville PA,The Village at Camelback,,"The Village at Camelback
The Village at Camelback
4.3(77)
Homeowners' association ·  · 601 Camelback Rd
Open · Closes 3 AM · Reopens 9 AM · (570) 629-5433

Website

Directions
 
""... miles to the north from the top, and right on Camelback Mountain.""",,http://villageatcamelback.connectresident.com
Property Management and Co-Hosting,Camelback Resort Tannersville PA,OLB Properties LLC,,"OLB Properties LLC
OLB Properties LLC
5.0(16)
Holiday apartment rental · 112 Cross Country Ln
(631) 487-6631

Website

Directions
 
""Host is very responsive, highly recommended""",,http://olb-properties.com
Property Management and Co-Hosting,Camelback Resort Tannersville PA,The Condo at Camelback,,"The Condo at Camelback
The Condo at Camelback
No reviews
Vacation home rental agency · 337 Poplar Ct
(570) 243-9843

Website

Directions",,http://www.camelbackresort.com/condos
Property Management and Co-Hosting,Blue Mountain Ski Area Palmerton PA,Blue Mountain Vacation Home,,"Blue Mountain Vacation Home
Blue Mountain Vacation Home
No reviews
Cabin rental agency · 2110 Little Gap Rd
Open 24 hours

Website

Directions",,http://www.skibluemt.com
Property Management and Co-Hosting,Blue Mountain Ski Area Palmerton PA,Blue Mountain Vacation Home by Palmerton 46 Acres Hiking Trails Pickleball Court,,"Blue Mountain Vacation Home by Palmerton 46 Acres Hiking Trails Pickleball Court
Blue Mountain Vacation Home by Palmerton 46 Acres Hiking Trails Pickleball Court
5.0(472)
Cottage
Sleeps 12 • 3 bedrooms • 5 beds

Directions
 

Free parking

Free Wi-Fi

Air-conditioned

Wi-Fi",,http://www.vrbo.com/1762782
Property Management and Co-Hosting,Blue Mountain Ski Area Palmerton PA,All County Lehigh Valley Property Management,,"All County Lehigh Valley Property Management
All County Lehigh Valley Property Management
4.9(56)
Property management company · 85 E Broad St Ste A
Closed · Opens 9 AM · (484) 261-6800

Website

Directions
 
Onsite services
·
Online appointments",,http://allcountyprop.com/locations/pennsylvania/bethlehem/
Property Management and Co-Hosting,Resica Falls PA,Private property,,"Private property
Private property
4.7(6)
Scouting · 1200 Resica Falls Rd
Permanently closed

Directions",,http://resicafalls.org
Property Management and Co-Hosting,Marshalls Creek PA,Marshalls Creek Extended Stay,,"Marshalls Creek Extended Stay
Marshalls Creek Extended Stay
3.8(4)
Housing complex · 2309 Milford Rd
Open 24 hours · (570) 872-9272

Directions
 
""Great property for extended stays!""",,http://www.airbnb.com/marshalls-creek-pa/stays/monthly
Property Management and Co-Hosting,Saw Creek Estates Bushkill PA,Saw Creek Estates Community Association,,"Saw Creek Estates Community Association
Saw Creek Estates Community Association
4.2(340)
Association / Organization ·  · 5728 Decker Rd
Closed · Opens 9 AM · (570) 588-9329

Website

Directions
 
""Love living here, good people, staff and management team""",,http://sawcreek.org
Property Management and Co-Hosting,Saw Creek Estates Bushkill PA,Saw Creek Real Estate,,"Saw Creek Real Estate
Saw Creek Real Estate
4.7(75)
Real estate agent ·  · 5310 Winona Falls Rd #102
Closed · Opens 9 AM · (570) 588-8001

Website

Directions
 
""Saw Creek Real Estate was very helpful and informative.""",,http://sawcreek.org/real-estate-for-sale/
Property Management and Co-Hosting,Saw Creek Estates Bushkill PA,Saw Creek Property,,"Saw Creek Property
Saw Creek Property
4.7(6)
Real estate agency ·  · Stafford Dr
(570) 588-6946

Website

Directions",,http://sawcreek.org/real-estate-for-sale/
Property Management and Co-Hosting,Saw Creek Estates Bushkill PA,Saw Creek Estates Main Gate,,"Saw Creek Estates Main Gate
Saw Creek Estates Main Gate
3.9(32)
Housing development ·  · Decker Rd
Closed · Opens 9 AM · (570) 588-5151

Website

Directions
 
""This is the gate to a gated community.""",,http://sawcreek.org/gates/
Property Management and Co-Hosting,Tanglwood Lakes Greentown PA,Lakeside Home Rentals,,"Lakeside Home Rentals
Lakeside Home Rentals
4.0(1)
Real estate agency · 100 Apple Dr
(570) 698-7707

Directions",,http://anchorsandacres.com/lake-communities/tanglewood-lakes/
Property Management and Co-Hosting,Tanglwood Lakes Greentown PA,Century 21 Country Lake Homes,,"Century 21 Country Lake Homes
Century 21 Country Lake Homes
4.5(8)
Real estate agency ·  · 1401 PA-507 Ste 6
Closed · Opens 9 AM · (570) 676-4900

Website

Directions
 
""They are helping me find a rental.""",,http://www.c21poconos.com/tanglwood-lakes-real-estate/
Property Management and Co-Hosting,Tanglwood Lakes Greentown PA,Green Road Property Management,,"Green Road Property Management
Green Road Property Management
No reviews
Property management company · 1361 PA-507 unit 4
Closed · Opens 9 AM · (570) 676-6855

Website

Directions",,http://greenroadpropertymanagement.com/contact/
Property Management and Co-Hosting,Tanglwood Lakes Greentown PA,Lakehouse Property Management,,"Lakehouse Property Management
Lakehouse Property Management
4.1(7)
Property management company
Closed · Opens 8 AM · (484) 334-4773

Website

Directions",,http://anchorsandacres.com/lake-communities/tanglewood-lakes/
Property Management and Co-Hosting,Hemlock Farms Hawley PA,Hemlock Farms MAIN ENTRANCE,,"Hemlock Farms MAIN ENTRANCE
Hemlock Farms MAIN ENTRANCE
4.1(79)
Gated community ·  · 1007 Hemlock Farms Rd
(570) 775-4200

Website

Directions
 
""Close to the highway, active bears within the community and other wildlife.""",,http://www.hemlockfarms.org
Property Management and Co-Hosting,Hemlock Farms Hawley PA,Hemlock Farms Community Association,,"Hemlock Farms Community Association
Hemlock Farms Community Association
4.4(98)
Homeowners' association ·  · 119 Lookout Dr
Closed · Opens 9 AM · (570) 775-4200

Website

Directions",,http://www.hemlockfarms.org
Property Management and Co-Hosting,Hemlock Farms Hawley PA,Hemlock Farms Real Estate,,"Hemlock Farms Real Estate
Hemlock Farms Real Estate
No reviews
Real estate agency · 631 PA-739
(570) 234-4055

Directions",,http://www.hemlockfarms.org
Property Management and Co-Hosting,Hemlock Farms Hawley PA,Hemlock Farms Steer Barn Clubhouse,,"Hemlock Farms Steer Barn Clubhouse
Hemlock Farms Steer Barn Clubhouse
4.6(196)
Community center ·  · 101 Basswood Dr
(570) 775-6034

Website

Directions
 
""I love everything about Hemlock Farms.""",,http://www.hemlockfarms.org/steerbarn-clubhouse
Property Management and Co-Hosting,Pocono Ranch Lands East Stroudsburg PA,NEPA Management Associates Inc,,"NEPA Management Associates Inc
NEPA Management Associates Inc
3.1(14)
Property management company · BHG Business Campus, 7164 US-209 BUS
Closed · Opens 8:30 AM · (570) 421-5409

Website

Directions
 
Onsite services
·
Online appointments",,http://www.nepamgmt.com
Property Management and Co-Hosting,Hideout Lake Ariel PA,Property in the Hideout,,"Property in the Hideout
Property in the Hideout
No reviews
Housing development · 2513 Oak Cir

Directions",,http://www.hideoutassoc.com
Property Management and Co-Hosting,Hideout Lake Ariel PA,Hideout Property Owners Association,,"Hideout Property Owners Association
Hideout Property Owners Association
4.3(65)
Association / Organization ·  · Cobbs Lake Preserve, #640
Closed · Opens 8 AM Tue · (570) 698-4100

Website

Directions
 
""The Properties are a great buy for the price .""",,http://www.hideoutassoc.com
Property Management and Co-Hosting,Hideout Lake Ariel PA,Hideout Pocono Chalet,,"Hideout Pocono Chalet
Hideout Pocono Chalet
5.0(20)
Short term apartment rental agency · 1682 The Hideout, 2607 Boulder Ct
(570) 397-0557

Website

Directions
 
""The owner and host is most accommodating and very responsive.""",,http://hideoutpoconochalet.hotels-pennsylvania.com/en/
Property Management and Co-Hosting,Hideout Lake Ariel PA,The Woodhill Hideout,,"The Woodhill Hideout
The Woodhill Hideout
5.0(2)
Vacation home rental agency · Woodhill Ln

Website

Directions
 
Onsite services",,http://thewoodhillhideout.com
Property Management and Co-Hosting,Hideout Lake Ariel PA,Hideout,,"Hideout
Hideout
No reviews
Housing development · 3427 Laurel Pt

Directions",,http://www.hideoutassoc.com
Property Management and Co-Hosting,Indian Mountain Lake Lehighton PA,Indian Mountain Lake Civic Association,,"Indian Mountain Lake Civic Association
Indian Mountain Lake Civic Association
4.0(130)
Gated community ·  · 95 Highridge Rd
Open · Closes 4 PM · (570) 646-1600

Website

Directions
 
""Neighbors are mostly great!""",,http://www.indianmountainlake.com
Property Management and Co-Hosting,Indian Mountain Lake Lehighton PA,Lake View Lodge Vacation Rental,,"Lake View Lodge Vacation Rental
Lake View Lodge Vacation Rental
4.9(16)
Cottage rental · 5320 Pohopoco Dr
Open 24 hours · (973) 216-0864

Website

Directions
 
Onsite services
·
Online appointments",,http://lakeviewlodge.zeevou.direct
Property Management and Co-Hosting,Indian Mountain Lake Lehighton PA,"Pocono Pride Rental Property Management, LLC",,"Pocono Pride Rental Property Management, LLC
Pocono Pride Rental Property Management, LLC
5.0(9)
Property management company
Open · Closes 8 PM · (570) 436-8510

Directions
 
""Guests constantly compliment the cleanliness of the home.""",,http://www.bizapedia.com/pa/pocono-pride-rental-property-management-llc.html
